?uri	?D_title	?D_description	?D_creator_identifier	?D_creator_name	?D_accrualPeriodicity	?D_identifier	?D_issued	?D_keyword	?D_theme	?D_modified	?D_publisher_identifier	?D_publisher_name	?D_rightsHolder_identifier	?D_rightsHolder_name	?D_contactPoint_fn	?D_contactPoint_hasEmail_nonorm	?D_distribution	?D_landingPage	?Dist_description	?Dist_format	?Dist_license	?Dist_title	?Dist_accessURL
<http://dati.comune.matera.it/dataset/289125f2-0741-434a-898e-e88d8b6b6786>	"Residenti per Quartiere ed Area Geografica di appartenenza al 31.12.2017"	"Popolazione residente suddivisa per grandi Aree Geografiche di appartenenza e/o provenienza raggruppata per Aree Sub Comunali (quartieri) al 31 Dicembre 2017. Si consiglia di consultare al seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=992c73eb1908473d972416faaced09f8)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"residenti-per-quartiere-ed-area-geografica-di-appartenenza al 31.122017"	"2018-09-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"popolazione residente"	<http://publications.europa.eu/resource/authority/data-theme/SOCI>	"2018-09-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/289125f2-0741-434a-898e-e88d8b6b6786/resource/64b8c47d-8a25-49b2-8342-7fb8bc584df1>	<http://dati.comune.matera.it/dataset/residenti-per-quartiere-ed-area-geografica-di-appartenenza-al-31-12-2017>	"Residenti per quartiere ed area geografica in xlsx"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"residenti-per-quartiere-ed-area-geografica-di-appartenenza-al-31-12-2017"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vQLXbXDR-KCs32EMPG6XtDZ_IZFiZok47xGnk23M0BnjQGkJctf7_r3ZIukaLBltglhpCiyNcakAHTo/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/289125f2-0741-434a-898e-e88d8b6b6786>	"Residenti per Quartiere ed Area Geografica di appartenenza al 31.12.2017"	"Popolazione residente suddivisa per grandi Aree Geografiche di appartenenza e/o provenienza raggruppata per Aree Sub Comunali (quartieri) al 31 Dicembre 2017. Si consiglia di consultare al seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=992c73eb1908473d972416faaced09f8)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"residenti-per-quartiere-ed-area-geografica-di-appartenenza al 31.122017"	"2018-09-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"popolazione"	<http://publications.europa.eu/resource/authority/data-theme/SOCI>	"2018-09-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/289125f2-0741-434a-898e-e88d8b6b6786/resource/f2d755ea-1235-4c29-b7e0-68dbfca10fe4>	<http://dati.comune.matera.it/dataset/residenti-per-quartiere-ed-area-geografica-di-appartenenza-al-31-12-2017>	"Residenti per quartiere ed area geografica in csv"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"residenti-per-quartiere-ed-area-geografica-di-appartenenza-al-31-12-2017"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vQLXbXDR-KCs32EMPG6XtDZ_IZFiZok47xGnk23M0BnjQGkJctf7_r3ZIukaLBltglhpCiyNcakAHTo/pub?output=csv>
<http://dati.comune.matera.it/dataset/289125f2-0741-434a-898e-e88d8b6b6786>	"Residenti per Quartiere ed Area Geografica di appartenenza al 31.12.2017"	"Popolazione residente suddivisa per grandi Aree Geografiche di appartenenza e/o provenienza raggruppata per Aree Sub Comunali (quartieri) al 31 Dicembre 2017. Si consiglia di consultare al seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=992c73eb1908473d972416faaced09f8)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"residenti-per-quartiere-ed-area-geografica-di-appartenenza al 31.122017"	"2018-09-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"popolazione"	<http://publications.europa.eu/resource/authority/data-theme/SOCI>	"2018-09-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/289125f2-0741-434a-898e-e88d8b6b6786/resource/64b8c47d-8a25-49b2-8342-7fb8bc584df1>	<http://dati.comune.matera.it/dataset/residenti-per-quartiere-ed-area-geografica-di-appartenenza-al-31-12-2017>	"Residenti per quartiere ed area geografica in xlsx"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"residenti-per-quartiere-ed-area-geografica-di-appartenenza-al-31-12-2017"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vQLXbXDR-KCs32EMPG6XtDZ_IZFiZok47xGnk23M0BnjQGkJctf7_r3ZIukaLBltglhpCiyNcakAHTo/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/289125f2-0741-434a-898e-e88d8b6b6786>	"Residenti per Quartiere ed Area Geografica di appartenenza al 31.12.2017"	"Popolazione residente suddivisa per grandi Aree Geografiche di appartenenza e/o provenienza raggruppata per Aree Sub Comunali (quartieri) al 31 Dicembre 2017. Si consiglia di consultare al seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=992c73eb1908473d972416faaced09f8)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"residenti-per-quartiere-ed-area-geografica-di-appartenenza al 31.122017"	"2018-09-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"statistica"	<http://publications.europa.eu/resource/authority/data-theme/SOCI>	"2018-09-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/289125f2-0741-434a-898e-e88d8b6b6786/resource/f2d755ea-1235-4c29-b7e0-68dbfca10fe4>	<http://dati.comune.matera.it/dataset/residenti-per-quartiere-ed-area-geografica-di-appartenenza-al-31-12-2017>	"Residenti per quartiere ed area geografica in csv"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"residenti-per-quartiere-ed-area-geografica-di-appartenenza-al-31-12-2017"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vQLXbXDR-KCs32EMPG6XtDZ_IZFiZok47xGnk23M0BnjQGkJctf7_r3ZIukaLBltglhpCiyNcakAHTo/pub?output=csv>
<http://dati.comune.matera.it/dataset/289125f2-0741-434a-898e-e88d8b6b6786>	"Residenti per Quartiere ed Area Geografica di appartenenza al 31.12.2017"	"Popolazione residente suddivisa per grandi Aree Geografiche di appartenenza e/o provenienza raggruppata per Aree Sub Comunali (quartieri) al 31 Dicembre 2017. Si consiglia di consultare al seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=992c73eb1908473d972416faaced09f8)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"residenti-per-quartiere-ed-area-geografica-di-appartenenza al 31.122017"	"2018-09-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"statistica"	<http://publications.europa.eu/resource/authority/data-theme/SOCI>	"2018-09-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/289125f2-0741-434a-898e-e88d8b6b6786/resource/64b8c47d-8a25-49b2-8342-7fb8bc584df1>	<http://dati.comune.matera.it/dataset/residenti-per-quartiere-ed-area-geografica-di-appartenenza-al-31-12-2017>	"Residenti per quartiere ed area geografica in xlsx"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"residenti-per-quartiere-ed-area-geografica-di-appartenenza-al-31-12-2017"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vQLXbXDR-KCs32EMPG6XtDZ_IZFiZok47xGnk23M0BnjQGkJctf7_r3ZIukaLBltglhpCiyNcakAHTo/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/289125f2-0741-434a-898e-e88d8b6b6786>	"Residenti per Quartiere ed Area Geografica di appartenenza al 31.12.2017"	"Popolazione residente suddivisa per grandi Aree Geografiche di appartenenza e/o provenienza raggruppata per Aree Sub Comunali (quartieri) al 31 Dicembre 2017. Si consiglia di consultare al seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=992c73eb1908473d972416faaced09f8)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"residenti-per-quartiere-ed-area-geografica-di-appartenenza al 31.122017"	"2018-09-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"demografia"	<http://publications.europa.eu/resource/authority/data-theme/SOCI>	"2018-09-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/289125f2-0741-434a-898e-e88d8b6b6786/resource/f2d755ea-1235-4c29-b7e0-68dbfca10fe4>	<http://dati.comune.matera.it/dataset/residenti-per-quartiere-ed-area-geografica-di-appartenenza-al-31-12-2017>	"Residenti per quartiere ed area geografica in csv"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"residenti-per-quartiere-ed-area-geografica-di-appartenenza-al-31-12-2017"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vQLXbXDR-KCs32EMPG6XtDZ_IZFiZok47xGnk23M0BnjQGkJctf7_r3ZIukaLBltglhpCiyNcakAHTo/pub?output=csv>
<http://dati.comune.matera.it/dataset/289125f2-0741-434a-898e-e88d8b6b6786>	"Residenti per Quartiere ed Area Geografica di appartenenza al 31.12.2017"	"Popolazione residente suddivisa per grandi Aree Geografiche di appartenenza e/o provenienza raggruppata per Aree Sub Comunali (quartieri) al 31 Dicembre 2017. Si consiglia di consultare al seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=992c73eb1908473d972416faaced09f8)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"residenti-per-quartiere-ed-area-geografica-di-appartenenza al 31.122017"	"2018-09-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"demografia"	<http://publications.europa.eu/resource/authority/data-theme/SOCI>	"2018-09-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/289125f2-0741-434a-898e-e88d8b6b6786/resource/64b8c47d-8a25-49b2-8342-7fb8bc584df1>	<http://dati.comune.matera.it/dataset/residenti-per-quartiere-ed-area-geografica-di-appartenenza-al-31-12-2017>	"Residenti per quartiere ed area geografica in xlsx"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"residenti-per-quartiere-ed-area-geografica-di-appartenenza-al-31-12-2017"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vQLXbXDR-KCs32EMPG6XtDZ_IZFiZok47xGnk23M0BnjQGkJctf7_r3ZIukaLBltglhpCiyNcakAHTo/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/289125f2-0741-434a-898e-e88d8b6b6786>	"Residenti per Quartiere ed Area Geografica di appartenenza al 31.12.2017"	"Popolazione residente suddivisa per grandi Aree Geografiche di appartenenza e/o provenienza raggruppata per Aree Sub Comunali (quartieri) al 31 Dicembre 2017. Si consiglia di consultare al seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=992c73eb1908473d972416faaced09f8)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"residenti-per-quartiere-ed-area-geografica-di-appartenenza al 31.122017"	"2018-09-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"stranieri"	<http://publications.europa.eu/resource/authority/data-theme/SOCI>	"2018-09-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/289125f2-0741-434a-898e-e88d8b6b6786/resource/f2d755ea-1235-4c29-b7e0-68dbfca10fe4>	<http://dati.comune.matera.it/dataset/residenti-per-quartiere-ed-area-geografica-di-appartenenza-al-31-12-2017>	"Residenti per quartiere ed area geografica in csv"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"residenti-per-quartiere-ed-area-geografica-di-appartenenza-al-31-12-2017"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vQLXbXDR-KCs32EMPG6XtDZ_IZFiZok47xGnk23M0BnjQGkJctf7_r3ZIukaLBltglhpCiyNcakAHTo/pub?output=csv>
<http://dati.comune.matera.it/dataset/289125f2-0741-434a-898e-e88d8b6b6786>	"Residenti per Quartiere ed Area Geografica di appartenenza al 31.12.2017"	"Popolazione residente suddivisa per grandi Aree Geografiche di appartenenza e/o provenienza raggruppata per Aree Sub Comunali (quartieri) al 31 Dicembre 2017. Si consiglia di consultare al seguente: [__MAPPA__](http://www.arcgis.com/home/webmap/viewer.html?webmap=992c73eb1908473d972416faaced09f8)"	"c_f052"	"Ufficio Statistica"	<http://publications.europa.eu/resource/authority/frequency/ANNUAL>	"residenti-per-quartiere-ed-area-geografica-di-appartenenza al 31.122017"	"2018-09-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"stranieri"	<http://publications.europa.eu/resource/authority/data-theme/SOCI>	"2018-09-21T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/289125f2-0741-434a-898e-e88d8b6b6786/resource/64b8c47d-8a25-49b2-8342-7fb8bc584df1>	<http://dati.comune.matera.it/dataset/residenti-per-quartiere-ed-area-geografica-di-appartenenza-al-31-12-2017>	"Residenti per quartiere ed area geografica in xlsx"	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	"residenti-per-quartiere-ed-area-geografica-di-appartenenza-al-31-12-2017"	<https://docs.google.com/spreadsheets/d/e/2PACX-1vQLXbXDR-KCs32EMPG6XtDZ_IZFiZok47xGnk23M0BnjQGkJctf7_r3ZIukaLBltglhpCiyNcakAHTo/pub?output=xlsx>
<http://dati.comune.matera.it/dataset/34a15346-af9b-4e90-8052-160a8c004aaa>	"Tratturi regi e tratturi e tratturelli comunali -  Comune di Matera"	"Tratturi regi e tratturi e tratturelli comunali.\r\n\r\nIndividuazione dei tratturi e dei tratturelli sottoposti a tutela ai sensi della lett. m) art.142 del DM.42/04. Il dato è stato costruito su base catastale considerando l'elenco dei Tratturi e dei Tratturelli forniti dalla Soprintendenza Archeologica"	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"tratturi-regi-e-tratturi-e-tratturelli-comunali-comune-di-matera"	"2018-01-20T08:38:23.827647"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"vincoli"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/34a15346-af9b-4e90-8052-160a8c004aaa/resource/315f6000-7490-4fb4-abd1-aed7d8bf6bf8>	<http://dati.comune.matera.it/dataset/tratturi-regi-e-tratturi-e-tratturelli-comunali-comune-di-matera>	"File compresso in formato SHAPE"	<http://publications.europa.eu/resource/authority/file-type/ZIP>	<http://www.opendefinition.org/licenses/cc-by>	"shp"	<http://wgmatera.paesit.it/geoserver/wfs?format_options=charset%3AUTF-8&typename=geonode%3Atratturi_tutelati&outputFormat=SHAPE-ZIP&version=1.0.0&service=WFS&request=GetFeature&access_token=67db314f1a0f11e8b2aaa0d3c13eef1f>
<http://dati.comune.matera.it/dataset/34a15346-af9b-4e90-8052-160a8c004aaa>	"Tratturi regi e tratturi e tratturelli comunali -  Comune di Matera"	"Tratturi regi e tratturi e tratturelli comunali.\r\n\r\nIndividuazione dei tratturi e dei tratturelli sottoposti a tutela ai sensi della lett. m) art.142 del DM.42/04. Il dato è stato costruito su base catastale considerando l'elenco dei Tratturi e dei Tratturelli forniti dalla Soprintendenza Archeologica"	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"tratturi-regi-e-tratturi-e-tratturelli-comunali-comune-di-matera"	"2018-01-20T08:38:23.827647"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"vincoli"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/34a15346-af9b-4e90-8052-160a8c004aaa/resource/e160f29c-e97f-44d0-9489-22fc41d90897>	<http://dati.comune.matera.it/dataset/tratturi-regi-e-tratturi-e-tratturelli-comunali-comune-di-matera>	"File in formato kml.\r\n\r\nLegenda:\r\n\r\n![mappaumap][mappa_logo]\r\n[mappa_logo]: http://wgmatera.paesit.it/geoserver/wms?request=GetLegendGraphic&format=image/png&WIDTH=20&HEIGHT=20&LAYER=geonode:tratturi_tutelati&legend_options=fontAntiAliasing:true;fontSize:12;forceLabels:on"	<http://publications.europa.eu/resource/authority/file-type/KML>	<http://www.opendefinition.org/licenses/cc-by>	"kml"	<http://wgmatera.paesit.it/geoserver/wms/kml?layers=geonode%3Atratturi_tutelati&mode=download&access_token=67db314f1a0f11e8b2aaa0d3c13eef1f>
<http://dati.comune.matera.it/dataset/34a15346-af9b-4e90-8052-160a8c004aaa>	"Tratturi regi e tratturi e tratturelli comunali -  Comune di Matera"	"Tratturi regi e tratturi e tratturelli comunali.\r\n\r\nIndividuazione dei tratturi e dei tratturelli sottoposti a tutela ai sensi della lett. m) art.142 del DM.42/04. Il dato è stato costruito su base catastale considerando l'elenco dei Tratturi e dei Tratturelli forniti dalla Soprintendenza Archeologica"	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"tratturi-regi-e-tratturi-e-tratturelli-comunali-comune-di-matera"	"2018-01-20T08:38:23.827647"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"vincoli"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/34a15346-af9b-4e90-8052-160a8c004aaa/resource/30a0796e-906f-4aa8-afc8-1c2074d339f9>	<http://dati.comune.matera.it/dataset/tratturi-regi-e-tratturi-e-tratturelli-comunali-comune-di-matera>	"File in formato CSV"	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	"csv"	<http://wgmatera.paesit.it/geoserver/wfs?typename=geonode%3Atratturi_tutelati&outputFormat=csv&version=1.0.0&request=GetFeature&service=WFS&access_token=67db314f1a0f11e8b2aaa0d3c13eef1f>
<http://dati.comune.matera.it/dataset/34a15346-af9b-4e90-8052-160a8c004aaa>	"Tratturi regi e tratturi e tratturelli comunali -  Comune di Matera"	"Tratturi regi e tratturi e tratturelli comunali.\r\n\r\nIndividuazione dei tratturi e dei tratturelli sottoposti a tutela ai sensi della lett. m) art.142 del DM.42/04. Il dato è stato costruito su base catastale considerando l'elenco dei Tratturi e dei Tratturelli forniti dalla Soprintendenza Archeologica"	"c_f052"	"Ufficio Urbanistica"	<http://publications.europa.eu/resource/authority/frequency/IRREG>	"tratturi-regi-e-tratturi-e-tratturelli-comunali-comune-di-matera"	"2018-01-20T08:38:23.827647"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"vincoli"	<http://publications.europa.eu/resource/authority/data-theme/REGI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"c_f052"	"Redazione OD"	"c_f052"	"Comune di Matera"	"comunedimatera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/34a15346-af9b-4e90-8052-160a8c004aaa/resource/157182be-8f52-4192-9af6-fe0a26dd5ec5>	<http://dati.comune.matera.it/dataset/tratturi-regi-e-tratturi-e-tratturelli-comunali-comune-di-matera>	"File in formato GeoJson"	<http://publications.europa.eu/resource/authority/file-type/GEOJSON>	<http://www.opendefinition.org/licenses/cc-by>	"geojson"	<http://wgmatera.paesit.it/geoserver/wfs?srsName=EPSG%3A4326&typename=geonode%3Atratturi_tutelati&outputFormat=json&version=1.0.0&service=WFS&request=GetFeature&access_token=67db314f1a0f11e8b2aaa0d3c13eef1f>
