?uri	?D_title	?D_description	?D_creator_name	?D_accrualPeriodicity	?D_issued	?D_keyword	?D_theme	?D_modified	?D_publisher_name	?D_rightsHolder_name	?D_contactPoint_hasEmail_nonorm	?D_landingPage	?Dist_format	?Dist_license	?Dist_accessURL
<http://dati.comune.matera.it/dataset/35caef29-c0f8-42c2-a1d3-be061093236c>	"Quadro riepilogativo delle grandi cause di morte anno 2016 della città di Matera"	"Quadro riepilogativo delle grandi cause di morte per tipologia di decesso in valori assoluti e valori percentuali rispetto al totale dei decessi. Sono inclusi anche i decessi avvenuti in altri comuni o all'estero (atti trascritti) per i quali, non disponendo della documentazione relativa alle cause di morte, é stata utilizzata la seguente classificazione: \"ALTRE CAUSE SCONOSCIUTE DERIVANTI DA ATTI TRASCRITTI\". I dati si riferiscono alla data di cancellazione dai registri dell'Ufficio di Stato Civile."	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-01-17T20:18:40.847381"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"statistica"	<http://publications.europa.eu/resource/authority/data-theme/HEAL>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/quadro-riepilogativo-delle-grandi-cause-di-morte-anno-2016-della-citta-di-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://goo.gl/kofoyu>
<http://dati.comune.matera.it/dataset/35caef29-c0f8-42c2-a1d3-be061093236c>	"Quadro riepilogativo delle grandi cause di morte anno 2016 della città di Matera"	"Quadro riepilogativo delle grandi cause di morte per tipologia di decesso in valori assoluti e valori percentuali rispetto al totale dei decessi. Sono inclusi anche i decessi avvenuti in altri comuni o all'estero (atti trascritti) per i quali, non disponendo della documentazione relativa alle cause di morte, é stata utilizzata la seguente classificazione: \"ALTRE CAUSE SCONOSCIUTE DERIVANTI DA ATTI TRASCRITTI\". I dati si riferiscono alla data di cancellazione dai registri dell'Ufficio di Stato Civile."	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-01-17T20:18:40.847381"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"statistica"	<http://publications.europa.eu/resource/authority/data-theme/HEAL>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/quadro-riepilogativo-delle-grandi-cause-di-morte-anno-2016-della-citta-di-matera>	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	<http://dati.comune.matera.it/dataset/35caef29-c0f8-42c2-a1d3-be061093236c/resource/d619efb8-00ba-45fa-a2e9-06cd04164617/download/decessi-anno-2016-per-grandi-cause-di-morte-in-valori-percentuali.xlsx>
<http://dati.comune.matera.it/dataset/35caef29-c0f8-42c2-a1d3-be061093236c>	"Quadro riepilogativo delle grandi cause di morte anno 2016 della città di Matera"	"Quadro riepilogativo delle grandi cause di morte per tipologia di decesso in valori assoluti e valori percentuali rispetto al totale dei decessi. Sono inclusi anche i decessi avvenuti in altri comuni o all'estero (atti trascritti) per i quali, non disponendo della documentazione relativa alle cause di morte, é stata utilizzata la seguente classificazione: \"ALTRE CAUSE SCONOSCIUTE DERIVANTI DA ATTI TRASCRITTI\". I dati si riferiscono alla data di cancellazione dai registri dell'Ufficio di Stato Civile."	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-01-17T20:18:40.847381"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"statistica"	<http://publications.europa.eu/resource/authority/data-theme/HEAL>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/quadro-riepilogativo-delle-grandi-cause-di-morte-anno-2016-della-citta-di-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://goo.gl/MXh0nc>
<http://dati.comune.matera.it/dataset/35caef29-c0f8-42c2-a1d3-be061093236c>	"Quadro riepilogativo delle grandi cause di morte anno 2016 della città di Matera"	"Quadro riepilogativo delle grandi cause di morte per tipologia di decesso in valori assoluti e valori percentuali rispetto al totale dei decessi. Sono inclusi anche i decessi avvenuti in altri comuni o all'estero (atti trascritti) per i quali, non disponendo della documentazione relativa alle cause di morte, é stata utilizzata la seguente classificazione: \"ALTRE CAUSE SCONOSCIUTE DERIVANTI DA ATTI TRASCRITTI\". I dati si riferiscono alla data di cancellazione dai registri dell'Ufficio di Stato Civile."	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-01-17T20:18:40.847381"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"statistica"	<http://publications.europa.eu/resource/authority/data-theme/SOCI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/quadro-riepilogativo-delle-grandi-cause-di-morte-anno-2016-della-citta-di-matera>	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	<http://dati.comune.matera.it/dataset/35caef29-c0f8-42c2-a1d3-be061093236c/resource/cd96f5ec-b9a7-46cd-809c-859d010ab944/download/decessi-anno-2016-per-grandi-cause-di-morte-in-valori-assoluti.xlsx>
<http://dati.comune.matera.it/dataset/35caef29-c0f8-42c2-a1d3-be061093236c>	"Quadro riepilogativo delle grandi cause di morte anno 2016 della città di Matera"	"Quadro riepilogativo delle grandi cause di morte per tipologia di decesso in valori assoluti e valori percentuali rispetto al totale dei decessi. Sono inclusi anche i decessi avvenuti in altri comuni o all'estero (atti trascritti) per i quali, non disponendo della documentazione relativa alle cause di morte, é stata utilizzata la seguente classificazione: \"ALTRE CAUSE SCONOSCIUTE DERIVANTI DA ATTI TRASCRITTI\". I dati si riferiscono alla data di cancellazione dai registri dell'Ufficio di Stato Civile."	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-01-17T20:18:40.847381"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"statistica"	<http://publications.europa.eu/resource/authority/data-theme/SOCI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/quadro-riepilogativo-delle-grandi-cause-di-morte-anno-2016-della-citta-di-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://goo.gl/kofoyu>
<http://dati.comune.matera.it/dataset/35caef29-c0f8-42c2-a1d3-be061093236c>	"Quadro riepilogativo delle grandi cause di morte anno 2016 della città di Matera"	"Quadro riepilogativo delle grandi cause di morte per tipologia di decesso in valori assoluti e valori percentuali rispetto al totale dei decessi. Sono inclusi anche i decessi avvenuti in altri comuni o all'estero (atti trascritti) per i quali, non disponendo della documentazione relativa alle cause di morte, é stata utilizzata la seguente classificazione: \"ALTRE CAUSE SCONOSCIUTE DERIVANTI DA ATTI TRASCRITTI\". I dati si riferiscono alla data di cancellazione dai registri dell'Ufficio di Stato Civile."	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-01-17T20:18:40.847381"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"statistica"	<http://publications.europa.eu/resource/authority/data-theme/SOCI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/quadro-riepilogativo-delle-grandi-cause-di-morte-anno-2016-della-citta-di-matera>	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	<http://dati.comune.matera.it/dataset/35caef29-c0f8-42c2-a1d3-be061093236c/resource/d619efb8-00ba-45fa-a2e9-06cd04164617/download/decessi-anno-2016-per-grandi-cause-di-morte-in-valori-percentuali.xlsx>
<http://dati.comune.matera.it/dataset/35caef29-c0f8-42c2-a1d3-be061093236c>	"Quadro riepilogativo delle grandi cause di morte anno 2016 della città di Matera"	"Quadro riepilogativo delle grandi cause di morte per tipologia di decesso in valori assoluti e valori percentuali rispetto al totale dei decessi. Sono inclusi anche i decessi avvenuti in altri comuni o all'estero (atti trascritti) per i quali, non disponendo della documentazione relativa alle cause di morte, é stata utilizzata la seguente classificazione: \"ALTRE CAUSE SCONOSCIUTE DERIVANTI DA ATTI TRASCRITTI\". I dati si riferiscono alla data di cancellazione dai registri dell'Ufficio di Stato Civile."	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-01-17T20:18:40.847381"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"statistica"	<http://publications.europa.eu/resource/authority/data-theme/SOCI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/quadro-riepilogativo-delle-grandi-cause-di-morte-anno-2016-della-citta-di-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://goo.gl/MXh0nc>
<http://dati.comune.matera.it/dataset/35caef29-c0f8-42c2-a1d3-be061093236c>	"Quadro riepilogativo delle grandi cause di morte anno 2016 della città di Matera"	"Quadro riepilogativo delle grandi cause di morte per tipologia di decesso in valori assoluti e valori percentuali rispetto al totale dei decessi. Sono inclusi anche i decessi avvenuti in altri comuni o all'estero (atti trascritti) per i quali, non disponendo della documentazione relativa alle cause di morte, é stata utilizzata la seguente classificazione: \"ALTRE CAUSE SCONOSCIUTE DERIVANTI DA ATTI TRASCRITTI\". I dati si riferiscono alla data di cancellazione dai registri dell'Ufficio di Stato Civile."	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-01-17T20:18:40.847381"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"cause di morte"	<http://publications.europa.eu/resource/authority/data-theme/HEAL>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/quadro-riepilogativo-delle-grandi-cause-di-morte-anno-2016-della-citta-di-matera>	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	<http://dati.comune.matera.it/dataset/35caef29-c0f8-42c2-a1d3-be061093236c/resource/cd96f5ec-b9a7-46cd-809c-859d010ab944/download/decessi-anno-2016-per-grandi-cause-di-morte-in-valori-assoluti.xlsx>
<http://dati.comune.matera.it/dataset/35caef29-c0f8-42c2-a1d3-be061093236c>	"Quadro riepilogativo delle grandi cause di morte anno 2016 della città di Matera"	"Quadro riepilogativo delle grandi cause di morte per tipologia di decesso in valori assoluti e valori percentuali rispetto al totale dei decessi. Sono inclusi anche i decessi avvenuti in altri comuni o all'estero (atti trascritti) per i quali, non disponendo della documentazione relativa alle cause di morte, é stata utilizzata la seguente classificazione: \"ALTRE CAUSE SCONOSCIUTE DERIVANTI DA ATTI TRASCRITTI\". I dati si riferiscono alla data di cancellazione dai registri dell'Ufficio di Stato Civile."	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-01-17T20:18:40.847381"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"cause di morte"	<http://publications.europa.eu/resource/authority/data-theme/HEAL>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/quadro-riepilogativo-delle-grandi-cause-di-morte-anno-2016-della-citta-di-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://goo.gl/kofoyu>
<http://dati.comune.matera.it/dataset/35caef29-c0f8-42c2-a1d3-be061093236c>	"Quadro riepilogativo delle grandi cause di morte anno 2016 della città di Matera"	"Quadro riepilogativo delle grandi cause di morte per tipologia di decesso in valori assoluti e valori percentuali rispetto al totale dei decessi. Sono inclusi anche i decessi avvenuti in altri comuni o all'estero (atti trascritti) per i quali, non disponendo della documentazione relativa alle cause di morte, é stata utilizzata la seguente classificazione: \"ALTRE CAUSE SCONOSCIUTE DERIVANTI DA ATTI TRASCRITTI\". I dati si riferiscono alla data di cancellazione dai registri dell'Ufficio di Stato Civile."	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-01-17T20:18:40.847381"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"cause di morte"	<http://publications.europa.eu/resource/authority/data-theme/HEAL>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/quadro-riepilogativo-delle-grandi-cause-di-morte-anno-2016-della-citta-di-matera>	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	<http://dati.comune.matera.it/dataset/35caef29-c0f8-42c2-a1d3-be061093236c/resource/d619efb8-00ba-45fa-a2e9-06cd04164617/download/decessi-anno-2016-per-grandi-cause-di-morte-in-valori-percentuali.xlsx>
<http://dati.comune.matera.it/dataset/35caef29-c0f8-42c2-a1d3-be061093236c>	"Quadro riepilogativo delle grandi cause di morte anno 2016 della città di Matera"	"Quadro riepilogativo delle grandi cause di morte per tipologia di decesso in valori assoluti e valori percentuali rispetto al totale dei decessi. Sono inclusi anche i decessi avvenuti in altri comuni o all'estero (atti trascritti) per i quali, non disponendo della documentazione relativa alle cause di morte, é stata utilizzata la seguente classificazione: \"ALTRE CAUSE SCONOSCIUTE DERIVANTI DA ATTI TRASCRITTI\". I dati si riferiscono alla data di cancellazione dai registri dell'Ufficio di Stato Civile."	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-01-17T20:18:40.847381"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"cause di morte"	<http://publications.europa.eu/resource/authority/data-theme/HEAL>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/quadro-riepilogativo-delle-grandi-cause-di-morte-anno-2016-della-citta-di-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://goo.gl/MXh0nc>
<http://dati.comune.matera.it/dataset/35caef29-c0f8-42c2-a1d3-be061093236c>	"Quadro riepilogativo delle grandi cause di morte anno 2016 della città di Matera"	"Quadro riepilogativo delle grandi cause di morte per tipologia di decesso in valori assoluti e valori percentuali rispetto al totale dei decessi. Sono inclusi anche i decessi avvenuti in altri comuni o all'estero (atti trascritti) per i quali, non disponendo della documentazione relativa alle cause di morte, é stata utilizzata la seguente classificazione: \"ALTRE CAUSE SCONOSCIUTE DERIVANTI DA ATTI TRASCRITTI\". I dati si riferiscono alla data di cancellazione dai registri dell'Ufficio di Stato Civile."	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-01-17T20:18:40.847381"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"cause di morte"	<http://publications.europa.eu/resource/authority/data-theme/SOCI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/quadro-riepilogativo-delle-grandi-cause-di-morte-anno-2016-della-citta-di-matera>	<http://publications.europa.eu/resource/authority/file-type/XLSX>	<http://www.opendefinition.org/licenses/cc-by>	<http://dati.comune.matera.it/dataset/35caef29-c0f8-42c2-a1d3-be061093236c/resource/cd96f5ec-b9a7-46cd-809c-859d010ab944/download/decessi-anno-2016-per-grandi-cause-di-morte-in-valori-assoluti.xlsx>
<http://dati.comune.matera.it/dataset/35caef29-c0f8-42c2-a1d3-be061093236c>	"Quadro riepilogativo delle grandi cause di morte anno 2016 della città di Matera"	"Quadro riepilogativo delle grandi cause di morte per tipologia di decesso in valori assoluti e valori percentuali rispetto al totale dei decessi. Sono inclusi anche i decessi avvenuti in altri comuni o all'estero (atti trascritti) per i quali, non disponendo della documentazione relativa alle cause di morte, é stata utilizzata la seguente classificazione: \"ALTRE CAUSE SCONOSCIUTE DERIVANTI DA ATTI TRASCRITTI\". I dati si riferiscono alla data di cancellazione dai registri dell'Ufficio di Stato Civile."	"Redazione OD"	<http://publications.europa.eu/resource/authority/frequency/NEVER>	"2018-01-17T20:18:40.847381"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"cause di morte"	<http://publications.europa.eu/resource/authority/data-theme/SOCI>	"2018-02-01T00:00:00"^^<http://www.w3.org/2001/XMLSchema#dateTime>	"Redazione OD"	"Comune di Matera"	<file:///Users/bubu/Work/Experiment/CasaDelleTecnologie/CDTM-PreparingDCATtoCVS/ckan@piersoft.it>	<http://dati.comune.matera.it/dataset/quadro-riepilogativo-delle-grandi-cause-di-morte-anno-2016-della-citta-di-matera>	<http://publications.europa.eu/resource/authority/file-type/CSV>	<http://www.opendefinition.org/licenses/cc-by>	<https://goo.gl/kofoyu>
